-----------------------------------------------------------------------------------------
Parameter Settings:
EIUES:                            0.5
Ratio uncertain traces:           0.5

Type:                             encoder_GREEDY
No. warmup steps:                 4000
LR factor                         0.7715556218700459 
Embedding dimension:              256
Dimension of feedforward network: 1024
Number of transformer layers:     1
Number of attentions heads:       8
Dropout:                          0.24285064867247835
Total number of epochs:           150
-----------------------------------------------------------------------------------------
| epoch   0 |     9/  661 batches | lr_step  10 | lr  0.000002 |acc  0.000%| ms/batch 231.49 | loss 1.8184411 
| epoch   0 |   269/  661 batches | lr_step  270 | lr  0.000051 |acc  0.508%| ms/batch 236.56 | loss 0.8612995 
| epoch   0 |   279/  661 batches | lr_step  280 | lr  0.000053 |acc  0.762%| ms/batch 238.21 | loss 0.8661371 
| epoch   0 |   289/  661 batches | lr_step  290 | lr  0.000055 |acc  0.703%| ms/batch 243.95 | loss 0.8414648 
| epoch   0 |   299/  661 batches | lr_step  300 | lr  0.000057 |acc  0.684%| ms/batch 243.92 | loss 0.8335403 
| epoch   0 |   309/  661 batches | lr_step  310 | lr  0.000059 |acc  0.859%| ms/batch 233.26 | loss 0.8445493 
| epoch   0 |   319/  661 batches | lr_step  320 | lr  0.000061 |acc  1.035%| ms/batch 243.94 | loss 0.8330214 
| epoch   0 |   329/  661 batches | lr_step  330 | lr  0.000063 |acc  0.918%| ms/batch 240.48 | loss 0.8158423 
| epoch   0 |   339/  661 batches | lr_step  340 | lr  0.000065 |acc  1.152%| ms/batch 246.17 | loss 0.8011357 
| epoch   0 |   349/  661 batches | lr_step  350 | lr  0.000067 |acc  1.172%| ms/batch 263.47 | loss 0.8081292 
| epoch   0 |   359/  661 batches | lr_step  360 | lr  0.000069 |acc  1.621%| ms/batch 237.13 | loss 0.7990806 
| epoch   0 |   369/  661 batches | lr_step  370 | lr  0.000071 |acc  1.484%| ms/batch 241.61 | loss 0.8004004 
| epoch   0 |   379/  661 batches | lr_step  380 | lr  0.000072 |acc  1.699%| ms/batch 241.67 | loss 0.7803489 
| epoch   0 |   389/  661 batches | lr_step  390 | lr  0.000074 |acc  1.738%| ms/batch 242.48 | loss 0.7982071 
| epoch   0 |   399/  661 batches | lr_step  400 | lr  0.000076 |acc  1.914%| ms/batch 240.79 | loss 0.7708499 
| epoch   0 |   409/  661 batches | lr_step  410 | lr  0.000078 |acc  1.953%| ms/batch 242.17 | loss 0.7724943 
| epoch   0 |   419/  661 batches | lr_step  420 | lr  0.000080 |acc  1.797%| ms/batch 239.73 | loss 0.7520751 
| epoch   0 |   429/  661 batches | lr_step  430 | lr  0.000082 |acc  2.422%| ms/batch 236.66 | loss 0.7568865 
| epoch   0 |   439/  661 batches | lr_step  440 | lr  0.000084 |acc  2.266%| ms/batch 240.06 | loss 0.7502316 
| epoch   0 |   449/  661 batches | lr_step  450 | lr  0.000086 |acc  2.246%| ms/batch 239.10 | loss 0.7437458 
| epoch   0 |   459/  661 batches | lr_step  460 | lr  0.000088 |acc  2.852%| ms/batch 237.35 | loss 0.7342191 
| epoch   0 |   469/  661 batches | lr_step  470 | lr  0.000090 |acc  2.773%| ms/batch 248.10 | loss 0.7191294 
| epoch   0 |   479/  661 batches | lr_step  480 | lr  0.000091 |acc  3.027%| ms/batch 234.51 | loss 0.7255253 
| epoch   0 |   489/  661 batches | lr_step  490 | lr  0.000093 |acc  2.832%| ms/batch 235.16 | loss 0.7262291 
| epoch   0 |   499/  661 batches | lr_step  500 | lr  0.000095 |acc  3.379%| ms/batch 240.85 | loss 0.7121250 
| epoch   0 |   509/  661 batches | lr_step  510 | lr  0.000097 |acc  3.164%| ms/batch 246.22 | loss 0.7072196 
| epoch   0 |   519/  661 batches | lr_step  520 | lr  0.000099 |acc  3.203%| ms/batch 246.28 | loss 0.7050952 
| epoch   0 |   529/  661 batches | lr_step  530 | lr  0.000101 |acc  3.379%| ms/batch 230.72 | loss 0.6946889 
| epoch   0 |   539/  661 batches | lr_step  540 | lr  0.000103 |acc  3.320%| ms/batch 233.97 | loss 0.6925640 
| epoch   0 |   549/  661 batches | lr_step  550 | lr  0.000105 |acc  3.906%| ms/batch 230.55 | loss 0.7031961 
| epoch   0 |   559/  661 batches | lr_step  560 | lr  0.000107 |acc  4.160%| ms/batch 228.75 | loss 0.6850969 
| epoch   0 |   569/  661 batches | lr_step  570 | lr  0.000109 |acc  3.711%| ms/batch 229.78 | loss 0.6885442 
| epoch   0 |   579/  661 batches | lr_step  580 | lr  0.000111 |acc  3.906%| ms/batch 231.03 | loss 0.6819019 
| epoch   0 |   589/  661 batches | lr_step  590 | lr  0.000112 |acc  5.098%| ms/batch 226.40 | loss 0.6627676 
| epoch   0 |   599/  661 batches | lr_step  600 | lr  0.000114 |acc  4.355%| ms/batch 231.04 | loss 0.6614443 
| epoch   0 |   609/  661 batches | lr_step  610 | lr  0.000116 |acc  4.199%| ms/batch 226.16 | loss 0.6633107 
| epoch   0 |   619/  661 batches | lr_step  620 | lr  0.000118 |acc  4.668%| ms/batch 230.37 | loss 0.6584732 
| epoch   0 |   629/  661 batches | lr_step  630 | lr  0.000120 |acc  4.863%| ms/batch 234.64 | loss 0.6486590 
| epoch   0 |   639/  661 batches | lr_step  640 | lr  0.000122 |acc  5.312%| ms/batch 228.86 | loss 0.6366750 
| epoch   0 |   649/  661 batches | lr_step  650 | lr  0.000124 |acc  5.195%| ms/batch 226.53 | loss 0.6551456 
| epoch   0 |   659/  661 batches | lr_step  660 | lr  0.000126 |acc  5.781%| ms/batch 223.24 | loss 0.6455735 
Pred: tensor([10,  7,  8,  0,  0,  0,  0]) and tensor([12, 14, 13, 16, 15,  0,  0]), tensor([ 7,  8,  9, 10, 11,  7,  6])
Tar: tensor([[10,  7,  8,  0,  0,  0,  0],
        [14, 12, 13, 16, 15,  0,  0],
        [ 7, 10,  8,  9, 11,  7,  6]])
-----------------------------------------------------------------------------------------
| end of epoch   0 | time: 164.65s | valid acc 41.482%| Best Model from Epoch 0 with  -inf%
-----------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------
| end of epoch   0 | time: 164.65s | valid acc 41.482%| 
-----------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------
| epoch   1 |     9/  661 batches | lr_step  672 | lr  0.000128 |acc  5.527%| ms/batch 232.44 | loss 0.6247660 
| epoch   1 |    19/  661 batches | lr_step  682 | lr  0.000130 |acc  5.488%| ms/batch 233.31 | loss 0.6356558 
| epoch   1 |    29/  661 batches | lr_step  692 | lr  0.000132 |acc  5.664%| ms/batch 229.79 | loss 0.6207577 
| epoch   1 |    39/  661 batches | lr_step  702 | lr  0.000134 |acc  5.859%| ms/batch 231.81 | loss 0.6283702 
| epoch   1 |    49/  661 batches | lr_step  712 | lr  0.000136 |acc  5.801%| ms/batch 231.78 | loss 0.6361227 
| epoch   1 |    59/  661 batches | lr_step  722 | lr  0.000138 |acc  6.309%| ms/batch 240.33 | loss 0.6037509 
| epoch   1 |    69/  661 batches | lr_step  732 | lr  0.000140 |acc  6.016%| ms/batch 230.68 | loss 0.6325204 
| epoch   1 |    79/  661 batches | lr_step  742 | lr  0.000141 |acc  6.367%| ms/batch 235.03 | loss 0.6020062 
| epoch   1 |    89/  661 batches | lr_step  752 | lr  0.000143 |acc  6.895%| ms/batch 232.57 | loss 0.6055845 
| epoch   1 |    99/  661 batches | lr_step  762 | lr  0.000145 |acc  7.676%| ms/batch 232.13 | loss 0.6071069 
| epoch   1 |   109/  661 batches | lr_step  772 | lr  0.000147 |acc  6.504%| ms/batch 232.18 | loss 0.5993056 
| epoch   1 |   119/  661 batches | lr_step  782 | lr  0.000149 |acc  8.203%| ms/batch 235.36 | loss 0.5922264 
| epoch   1 |   129/  661 batches | lr_step  792 | lr  0.000151 |acc  7.051%| ms/batch 223.25 | loss 0.6093482 
| epoch   1 |   139/  661 batches | lr_step  802 | lr  0.000153 |acc  7.969%| ms/batch 229.09 | loss 0.5937087 
| epoch   1 |   149/  661 batches | lr_step  812 | lr  0.000155 |acc  7.500%| ms/batch 225.06 | loss 0.5930683 
| epoch   1 |   159/  661 batches | lr_step  822 | lr  0.000157 |acc  7.988%| ms/batch 224.39 | loss 0.6057437 
| epoch   1 |   169/  661 batches | lr_step  832 | lr  0.000159 |acc  8.281%| ms/batch 222.73 | loss 0.5987726 
| epoch   1 |   179/  661 batches | lr_step  842 | lr  0.000160 |acc  8.555%| ms/batch 227.76 | loss 0.5770775 
| epoch   1 |   189/  661 batches | lr_step  852 | lr  0.000162 |acc  8.516%| ms/batch 235.20 | loss 0.5711351 
| epoch   1 |   199/  661 batches | lr_step  862 | lr  0.000164 |acc  9.473%| ms/batch 230.51 | loss 0.5656989 
| epoch   1 |   209/  661 batches | lr_step  872 | lr  0.000166 |acc  10.449%| ms/batch 227.72 | loss 0.5692480 
| epoch   1 |   219/  661 batches | lr_step  882 | lr  0.000168 |acc  9.297%| ms/batch 226.73 | loss 0.5588243 
| epoch   1 |   229/  661 batches | lr_step  892 | lr  0.000170 |acc  8.789%| ms/batch 229.09 | loss 0.5688122 
| epoch   1 |   239/  661 batches | lr_step  902 | lr  0.000172 |acc  10.293%| ms/batch 226.06 | loss 0.5781350 
| epoch   1 |   249/  661 batches | lr_step  912 | lr  0.000174 |acc  9.668%| ms/batch 231.49 | loss 0.5618911 
| epoch   1 |   259/  661 batches | lr_step  922 | lr  0.000176 |acc  10.059%| ms/batch 233.32 | loss 0.5511307 
| epoch   1 |   269/  661 batches | lr_step  932 | lr  0.000178 |acc  10.137%| ms/batch 218.40 | loss 0.5776038 
| epoch   1 |   279/  661 batches | lr_step  942 | lr  0.000180 |acc  11.250%| ms/batch 229.04 | loss 0.5514134 
| epoch   1 |   289/  661 batches | lr_step  952 | lr  0.000181 |acc  10.801%| ms/batch 229.55 | loss 0.5364595 
| epoch   1 |   299/  661 batches | lr_step  962 | lr  0.000183 |acc  11.113%| ms/batch 228.33 | loss 0.5429419 
| epoch   1 |   309/  661 batches | lr_step  972 | lr  0.000185 |acc  11.875%| ms/batch 230.91 | loss 0.5391241 
| epoch   1 |   319/  661 batches | lr_step  982 | lr  0.000187 |acc  11.641%| ms/batch 230.62 | loss 0.5389108 
| epoch   1 |   329/  661 batches | lr_step  992 | lr  0.000189 |acc  11.934%| ms/batch 230.54 | loss 0.5300571 
| epoch   1 |   339/  661 batches | lr_step  1002 | lr  0.000191 |acc  11.895%| ms/batch 228.67 | loss 0.5289022 
| epoch   1 |   349/  661 batches | lr_step  1012 | lr  0.000193 |acc  11.523%| ms/batch 227.39 | loss 0.5390848 
| epoch   1 |   359/  661 batches | lr_step  1022 | lr  0.000195 |acc  12.422%| ms/batch 226.48 | loss 0.5283824 
| epoch   1 |   369/  661 batches | lr_step  1032 | lr  0.000197 |acc  12.344%| ms/batch 231.44 | loss 0.5213134 
| epoch   1 |   379/  661 batches | lr_step  1042 | lr  0.000199 |acc  12.422%| ms/batch 227.83 | loss 0.5308603 
| epoch   1 |   389/  661 batches | lr_step  1052 | lr  0.000201 |acc  12.871%| ms/batch 227.27 | loss 0.5193926 
| epoch   1 |   399/  661 batches | lr_step  1062 | lr  0.000202 |acc  14.141%| ms/batch 229.50 | loss 0.5082508 
| epoch   1 |   409/  661 batches | lr_step  1072 | lr  0.000204 |acc  13.945%| ms/batch 226.55 | loss 0.5143333 
| epoch   1 |   419/  661 batches | lr_step  1082 | lr  0.000206 |acc  14.844%| ms/batch 230.39 | loss 0.5083219 
| epoch   1 |   429/  661 batches | lr_step  1092 | lr  0.000208 |acc  12.969%| ms/batch 225.70 | loss 0.5171709 
| epoch   1 |   439/  661 batches | lr_step  1102 | lr  0.000210 |acc  14.277%| ms/batch 237.83 | loss 0.5048127 
| epoch   1 |   449/  661 batches | lr_step  1112 | lr  0.000212 |acc  15.605%| ms/batch 222.63 | loss 0.4989918 
| epoch   1 |   459/  661 batches | lr_step  1122 | lr  0.000214 |acc  14.570%| ms/batch 225.97 | loss 0.5068680 
| epoch   1 |   469/  661 batches | lr_step  1132 | lr  0.000216 |acc  15.176%| ms/batch 230.39 | loss 0.5047220 
| epoch   1 |   479/  661 batches | lr_step  1142 | lr  0.000218 |acc  15.742%| ms/batch 228.03 | loss 0.4940697 
| epoch   1 |   489/  661 batches | lr_step  1152 | lr  0.000220 |acc  15.410%| ms/batch 224.43 | loss 0.4996163 
| epoch   1 |   499/  661 batches | lr_step  1162 | lr  0.000221 |acc  16.074%| ms/batch 231.41 | loss 0.4961821 
| epoch   1 |   509/  661 batches | lr_step  1172 | lr  0.000223 |acc  15.742%| ms/batch 230.04 | loss 0.4934294 
| epoch   1 |   519/  661 batches | lr_step  1182 | lr  0.000225 |acc  15.312%| ms/batch 230.65 | loss 0.4931951 
| epoch   1 |   529/  661 batches | lr_step  1192 | lr  0.000227 |acc  16.133%| ms/batch 223.67 | loss 0.4912425 
| epoch   1 |   539/  661 batches | lr_step  1202 | lr  0.000229 |acc  16.426%| ms/batch 227.27 | loss 0.4865719 
| epoch   1 |   549/  661 batches | lr_step  1212 | lr  0.000231 |acc  17.383%| ms/batch 227.64 | loss 0.4831412 
| epoch   1 |   559/  661 batches | lr_step  1222 | lr  0.000233 |acc  16.895%| ms/batch 229.84 | loss 0.4815956 
| epoch   1 |   569/  661 batches | lr_step  1232 | lr  0.000235 |acc  16.777%| ms/batch 227.40 | loss 0.4833737 
| epoch   1 |   579/  661 batches | lr_step  1242 | lr  0.000237 |acc  16.328%| ms/batch 224.14 | loss 0.4863987 
| epoch   1 |   589/  661 batches | lr_step  1252 | lr  0.000239 |acc  17.656%| ms/batch 229.54 | loss 0.4774894 
| epoch   1 |   599/  661 batches | lr_step  1262 | lr  0.000241 |acc  18.281%| ms/batch 227.22 | loss 0.4762244 
| epoch   1 |   609/  661 batches | lr_step  1272 | lr  0.000242 |acc  17.988%| ms/batch 222.66 | loss 0.4807651 
| epoch   1 |   619/  661 batches | lr_step  1282 | lr  0.000244 |acc  17.441%| ms/batch 230.04 | loss 0.4743097 
| epoch   1 |   629/  661 batches | lr_step  1292 | lr  0.000246 |acc  18.770%| ms/batch 227.85 | loss 0.4664111 
| epoch   1 |   639/  661 batches | lr_step  1302 | lr  0.000248 |acc  18.574%| ms/batch 231.09 | loss 0.4618399 
| epoch   1 |   649/  661 batches | lr_step  1312 | lr  0.000250 |acc  19.297%| ms/batch 230.42 | loss 0.4634860 
| epoch   1 |   659/  661 batches | lr_step  1322 | lr  0.000252 |acc  18.535%| ms/batch 221.74 | loss 0.4673154 
Pred: tensor([10,  7,  8,  9,  0,  0,  0]) and tensor([ 7,  8,  9, 10,  6,  0,  0]), tensor([12, 13, 14, 15,  0,  0,  0])
Tar: tensor([[ 7, 10,  8,  9,  0,  0,  0],
        [ 7,  8,  9, 10,  6,  0,  0],
        [12, 13, 14, 15,  0,  0,  0]])
-----------------------------------------------------------------------------------------
| end of epoch   1 | time: 160.47s | valid acc 47.775%| Best Model from Epoch 0 with 41.482%
-----------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------
| end of epoch   1 | time: 160.47s | valid acc 47.775%| 
-----------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------
| epoch   2 |     9/  661 batches | lr_step  1334 | lr  0.000254 |acc  18.457%| ms/batch 248.99 | loss 0.4506773 
| epoch   2 |    19/  661 batches | lr_step  1344 | lr  0.000256 |acc  18.965%| ms/batch 241.83 | loss 0.4588372 
| epoch   2 |    29/  661 batches | lr_step  1354 | lr  0.000258 |acc  19.395%| ms/batch 227.60 | loss 0.4569241 
| epoch   2 |    39/  661 batches | lr_step  1364 | lr  0.000260 |acc  19.395%| ms/batch 229.87 | loss 0.4645549 
| epoch   2 |    49/  661 batches | lr_step  1374 | lr  0.000262 |acc  19.512%| ms/batch 236.74 | loss 0.4609353 
| epoch   2 |    59/  661 batches | lr_step  1384 | lr  0.000264 |acc  20.469%| ms/batch 237.18 | loss 0.4627331 
| epoch   2 |    69/  661 batches | lr_step  1394 | lr  0.000266 |acc  19.707%| ms/batch 233.46 | loss 0.4555838 
| epoch   2 |    79/  661 batches | lr_step  1404 | lr  0.000268 |acc  20.488%| ms/batch 236.20 | loss 0.4464811 
| epoch   2 |    89/  661 batches | lr_step  1414 | lr  0.000270 |acc  21.211%| ms/batch 231.66 | loss 0.4484949 
| epoch   2 |    99/  661 batches | lr_step  1424 | lr  0.000271 |acc  19.766%| ms/batch 225.73 | loss 0.4439701 
| epoch   2 |   109/  661 batches | lr_step  1434 | lr  0.000273 |acc  20.215%| ms/batch 229.95 | loss 0.4521078 
| epoch   2 |   119/  661 batches | lr_step  1444 | lr  0.000275 |acc  20.430%| ms/batch 234.28 | loss 0.4450120 
| epoch   2 |   129/  661 batches | lr_step  1454 | lr  0.000277 |acc  19.785%| ms/batch 234.38 | loss 0.4460223 
| epoch   2 |   139/  661 batches | lr_step  1464 | lr  0.000279 |acc  20.918%| ms/batch 222.97 | loss 0.4402213 
| epoch   2 |   149/  661 batches | lr_step  1474 | lr  0.000281 |acc  20.703%| ms/batch 227.40 | loss 0.4426352 
| epoch   2 |   159/  661 batches | lr_step  1484 | lr  0.000283 |acc  20.469%| ms/batch 230.18 | loss 0.4460951 
| epoch   2 |   169/  661 batches | lr_step  1494 | lr  0.000285 |acc  21.641%| ms/batch 227.94 | loss 0.4413693 
| epoch   2 |   179/  661 batches | lr_step  1504 | lr  0.000287 |acc  21.973%| ms/batch 229.21 | loss 0.4345626 
| epoch   2 |   189/  661 batches | lr_step  1514 | lr  0.000289 |acc  21.348%| ms/batch 228.87 | loss 0.4384641 
| epoch   2 |   199/  661 batches | lr_step  1524 | lr  0.000290 |acc  21.641%| ms/batch 225.39 | loss 0.4283921 
| epoch   2 |   209/  661 batches | lr_step  1534 | lr  0.000292 |acc  20.449%| ms/batch 228.51 | loss 0.4421015 
| epoch   2 |   219/  661 batches | lr_step  1544 | lr  0.000294 |acc  21.953%| ms/batch 225.02 | loss 0.4376643 
| epoch   2 |   229/  661 batches | lr_step  1554 | lr  0.000296 |acc  22.715%| ms/batch 226.65 | loss 0.4198678 
| epoch   2 |   239/  661 batches | lr_step  1564 | lr  0.000298 |acc  21.465%| ms/batch 229.64 | loss 0.4338076 
| epoch   2 |   249/  661 batches | lr_step  1574 | lr  0.000300 |acc  21.523%| ms/batch 229.93 | loss 0.4236148 
| epoch   2 |   259/  661 batches | lr_step  1584 | lr  0.000302 |acc  21.055%| ms/batch 222.67 | loss 0.4322319 
| epoch   2 |   269/  661 batches | lr_step  1594 | lr  0.000304 |acc  21.836%| ms/batch 224.90 | loss 0.4180552 
| epoch   2 |   279/  661 batches | lr_step  1604 | lr  0.000306 |acc  21.582%| ms/batch 226.73 | loss 0.4367634 
| epoch   2 |   289/  661 batches | lr_step  1614 | lr  0.000308 |acc  22.520%| ms/batch 226.41 | loss 0.4231450 
| epoch   2 |   299/  661 batches | lr_step  1624 | lr  0.000310 |acc  20.820%| ms/batch 235.00 | loss 0.4315378 
| epoch   2 |   309/  661 batches | lr_step  1634 | lr  0.000311 |acc  23.047%| ms/batch 226.18 | loss 0.4194706 
| epoch   2 |   319/  661 batches | lr_step  1644 | lr  0.000313 |acc  21.895%| ms/batch 220.28 | loss 0.4404170 
| epoch   2 |   329/  661 batches | lr_step  1654 | lr  0.000315 |acc  23.359%| ms/batch 229.89 | loss 0.4197129 
| epoch   2 |   339/  661 batches | lr_step  1664 | lr  0.000317 |acc  22.676%| ms/batch 226.98 | loss 0.4176102 
| epoch   2 |   349/  661 batches | lr_step  1674 | lr  0.000319 |acc  23.223%| ms/batch 227.63 | loss 0.4135018 
| epoch   2 |   359/  661 batches | lr_step  1684 | lr  0.000321 |acc  22.578%| ms/batch 226.41 | loss 0.4282024 
| epoch   2 |   369/  661 batches | lr_step  1694 | lr  0.000323 |acc  23.477%| ms/batch 233.70 | loss 0.4294165 
| epoch   2 |   379/  661 batches | lr_step  1704 | lr  0.000325 |acc  22.402%| ms/batch 224.96 | loss 0.4208248 
| epoch   2 |   389/  661 batches | lr_step  1714 | lr  0.000327 |acc  22.344%| ms/batch 231.98 | loss 0.4218728 
| epoch   2 |   399/  661 batches | lr_step  1724 | lr  0.000329 |acc  23.750%| ms/batch 227.30 | loss 0.4078057 
| epoch   2 |   409/  661 batches | lr_step  1734 | lr  0.000331 |acc  23.730%| ms/batch 229.42 | loss 0.4138450 
| epoch   2 |   419/  661 batches | lr_step  1744 | lr  0.000332 |acc  22.090%| ms/batch 225.56 | loss 0.4221810 
| epoch   2 |   429/  661 batches | lr_step  1754 | lr  0.000334 |acc  23.008%| ms/batch 230.71 | loss 0.4259568 
| epoch   2 |   439/  661 batches | lr_step  1764 | lr  0.000336 |acc  24.395%| ms/batch 232.85 | loss 0.4111291 
| epoch   2 |   449/  661 batches | lr_step  1774 | lr  0.000338 |acc  22.773%| ms/batch 239.44 | loss 0.4121494 
| epoch   2 |   459/  661 batches | lr_step  1784 | lr  0.000340 |acc  23.984%| ms/batch 234.18 | loss 0.4193958 
| epoch   2 |   469/  661 batches | lr_step  1794 | lr  0.000342 |acc  23.262%| ms/batch 230.90 | loss 0.4115480 
| epoch   2 |   479/  661 batches | lr_step  1804 | lr  0.000344 |acc  24.512%| ms/batch 225.85 | loss 0.4107516 
| epoch   2 |   489/  661 batches | lr_step  1814 | lr  0.000346 |acc  24.570%| ms/batch 227.93 | loss 0.4117294 
| epoch   2 |   499/  661 batches | lr_step  1824 | lr  0.000348 |acc  23.027%| ms/batch 223.43 | loss 0.4202711 
| epoch   2 |   509/  661 batches | lr_step  1834 | lr  0.000350 |acc  24.590%| ms/batch 227.71 | loss 0.4149085 
| epoch   2 |   519/  661 batches | lr_step  1844 | lr  0.000351 |acc  23.672%| ms/batch 227.02 | loss 0.4175306 
| epoch   2 |   529/  661 batches | lr_step  1854 | lr  0.000353 |acc  23.262%| ms/batch 226.59 | loss 0.4157042 
| epoch   2 |   539/  661 batches | lr_step  1864 | lr  0.000355 |acc  23.750%| ms/batch 250.48 | loss 0.4144919 
| epoch   2 |   549/  661 batches | lr_step  1874 | lr  0.000357 |acc  24.180%| ms/batch 227.55 | loss 0.4078458 
| epoch   2 |   559/  661 batches | lr_step  1884 | lr  0.000359 |acc  24.414%| ms/batch 225.22 | loss 0.4088379 
| epoch   2 |   569/  661 batches | lr_step  1894 | lr  0.000361 |acc  23.457%| ms/batch 223.34 | loss 0.4164239 
| epoch   2 |   579/  661 batches | lr_step  1904 | lr  0.000363 |acc  23.809%| ms/batch 232.04 | loss 0.4094326 
| epoch   2 |   589/  661 batches | lr_step  1914 | lr  0.000365 |acc  25.078%| ms/batch 229.65 | loss 0.4074539 
| epoch   2 |   599/  661 batches | lr_step  1924 | lr  0.000367 |acc  23.906%| ms/batch 226.24 | loss 0.4028555 
| epoch   2 |   609/  661 batches | lr_step  1934 | lr  0.000369 |acc  23.867%| ms/batch 224.02 | loss 0.4148986 
| epoch   2 |   619/  661 batches | lr_step  1944 | lr  0.000371 |acc  24.668%| ms/batch 226.47 | loss 0.4075736 
| epoch   2 |   629/  661 batches | lr_step  1954 | lr  0.000372 |acc  23.867%| ms/batch 224.76 | loss 0.4096664 
| epoch   2 |   639/  661 batches | lr_step  1964 | lr  0.000374 |acc  25.273%| ms/batch 228.94 | loss 0.4053450 
| epoch   2 |   649/  661 batches | lr_step  1974 | lr  0.000376 |acc  24.355%| ms/batch 231.60 | loss 0.4112226 
| epoch   2 |   659/  661 batches | lr_step  1984 | lr  0.000378 |acc  23.145%| ms/batch 225.66 | loss 0.4050918 
Pred: tensor([10,  8,  9,  7,  7,  6,  0]) and tensor([14, 12, 13, 16, 13,  0,  0]), tensor([14, 12, 13, 16, 17,  0,  0])
Tar: tensor([[10,  8,  9,  7,  7,  6,  0],
        [14, 12, 13, 16, 13,  0,  0],
        [14, 12, 16, 13, 17,  0,  0]])
-----------------------------------------------------------------------------------------
| end of epoch   2 | time: 160.75s | valid acc 46.530%| Best Model from Epoch 1 with 47.775%
-----------------------------------------------------------------------------------------
